Word;phon;lemme;cgram;freqlemfilms2;freqfilms2;islem;nblettres;puorth;puphon;nbsyll;cgramortho
bordez;bORde;border;VER;3,78;0,2;0;6;0;5;2;VER
bordée;bORde;border;VER;3,78;0,29;0;6;6;5;2;VER,ADJ,NOM
bordée;bORde;bordée;ADJ;0,01;0,01;1;6;6;5;2;VER,ADJ,NOM
bordée;bORde;bordée;NOM;0,39;0,38;1;6;6;5;2;VER,ADJ,NOM
bordés;bORde;border;VER;3,78;0,01;0;6;0;5;2;VER,ADJ,NOM
bordés;bORde;bordé;ADJ;0,16;0,01;0;6;0;5;2;VER,ADJ,NOM
bordés;bORde;bordé;NOM;0,01;0,01;0;6;0;5;2;VER,ADJ,NOM
borgne;bORN;borgne;ADJ;1,8;1,67;1;6;6;4;1;ADJ,NOM
borgne;bORN;borgne;NOM;1,12;0,99;1;6;6;4;1;ADJ,NOM
bornai;bORnE;borner;VER;2,19;0;0;6;0;0;2;VER
borner;bORne;borner;VER;2,19;0,29;1;6;6;5;2;VER
bornes;bORn;borne;NOM;8,35;6,66;0;6;0;4;1;NOM,VER
bornes;bORn;borner;VER;2,19;0,04;0;6;0;4;1;NOM,VER
bornez;bORne;borner;VER;2,19;0,01;0;6;0;5;2;VER
bornât;bORna;borner;VER;2,19;0;0;6;0;0;2;VER
bornée;bORne;borner;VER;2,19;0,18;0;6;0;5;2;VER,ADJ
bornée;bORne;borné;ADJ;3,13;0,48;0;6;0;5;2;VER,ADJ
bornés;bORne;borner;VER;2,19;0,33;0;6;0;5;2;VER,ADJ
bornés;bORne;borné;ADJ;3,13;0,58;0;6;0;5;2;VER,ADJ
bortch;bORtS;bortch;NOM;0,02;0,02;1;6;5;4;1;NOM
boréal;boReal;boréal;ADJ;0,57;0,11;1;6;5;4;3;ADJ
bosser;bose;bosser;VER;76,28;26,82;1;6;6;4;2;VER
bosses;bOs;bosse;NOM;7,24;1,17;0;6;0;3;1;NOM,VER
bosses;bOs;bosser;VER;76,28;6,95;0;6;0;3;1;NOM,VER
bossez;bose;bosser;VER;76,28;1,97;0;6;0;4;2;VER
bosson;bos§;bosson;NOM;0,02;0;1;6;6;4;2;NOM
bossue;bosy;bossu;ADJ;1,97;0,35;0;6;0;4;2;ADJ,VER
bossue;bosy;bossuer;VER;0;0;0;6;0;4;2;ADJ,VER
bossus;bosy;bossu;ADJ;1,97;0,02;0;6;0;4;2;ADJ,NOM
bossus;bosy;bossu;NOM;4,74;0,55;0;6;0;4;2;ADJ,NOM
bossué;bos8e;bossuer;VER;0;0;0;6;6;4;2;VER,ADJ
bossué;bos8e;bossué;ADJ;0;0;1;6;6;4;2;VER,ADJ
boston;bOstOn;boston;NOM;0,44;0,44;1;6;6;5;2;NOM
bottai;botE;botter;VER;15,54;0;0;6;0;0;2;VER
botter;bote;botter;VER;15,54;7,63;1;6;6;4;2;VER
bottes;bOt;botte;NOM;32,19;25,81;0;6;0;3;1;NOM,VER
bottes;bOt;botter;VER;15,54;0,37;0;6;0;3;1;NOM,VER
bottez;bote;botter;VER;15,54;0,17;0;6;0;4;2;VER
bottin;bot5;bottin;NOM;1,05;1,05;1;6;6;4;2;NOM
bottée;bote;botter;VER;15,54;0;0;6;0;4;2;VER,ADJ
bottée;bote;botté;ADJ;0,32;0,1;0;6;0;4;2;VER,ADJ
bottés;bote;botter;VER;15,54;0;0;6;0;4;2;VER,ADJ,NOM
bottés;bote;botté;ADJ;0,32;0,01;0;6;0;4;2;VER,ADJ,NOM
bottés;bote;botté;NOM;0,02;0;0;6;0;4;2;VER,ADJ,NOM
boubou;bubu;boubou;NOM;0,11;0,11;1;6;6;3;2;NOM
boucan;buk@;boucan;NOM;3,22;3,22;1;6;6;4;2;NOM
boucha;buSa;boucher;VER;16,23;0;0;6;0;0;2;VER
bouche;buS;bouche;NOM;90,03;87,75;1;6;6;3;1;NOM,VER
bouche;buS;boucher;VER;16,23;3,32;0;6;6;3;1;NOM,VER
bouché;buSe;boucher;VER;16,23;3,21;0;6;6;4;2;VER,ADJ
bouché;buSe;bouché;ADJ;2,38;1,22;1;6;6;4;2;VER,ADJ
boucla;bukla;boucler;VER;24,61;0;0;6;0;0;2;VER
boucle;bukl;boucle;NOM;18,86;8,62;1;6;6;4;1;NOM,VER
boucle;bukl;boucler;VER;24,61;6,29;0;6;6;4;1;NOM,VER
bouclé;bukle;boucler;VER;24,61;2,88;0;6;6;5;2;VER,ADJ
bouclé;bukle;bouclé;ADJ;2,38;0,95;1;6;6;5;2;VER,ADJ
bouder;bude;bouder;VER;5,11;0,95;1;6;6;4;2;VER
boudes;bud;bouder;VER;5,11;1,03;0;6;0;0;1;VER
boudez;bude;bouder;VER;5,11;0,22;0;6;0;4;2;VER
boudin;bud5;boudin;NOM;2,85;2,49;1;6;6;4;2;NOM
boudée;bude;bouder;VER;5,11;0,01;0;6;0;4;2;VER
boudés;bude;bouder;VER;5,11;0;0;6;0;4;2;VER
boueur;bw9R;boueur;NOM;0;0;1;6;6;3;1;NOM
boueux;bw2;boueux;ADJ;1,38;0,89;1;6;6;3;1;ADJ,NOM
boueux;bw2;boueux;NOM;0,36;0,36;1;6;6;3;1;ADJ,NOM
bouffe;buf;bouffe;ADJ;3,31;3,3;1;6;6;3;1;ADJ,NOM,VER
bouffe;buf;bouffe;NOM;14,51;14,4;1;6;6;3;1;ADJ,NOM,VER
bouffe;buf;bouffer;VER;42,72;8,96;0;6;6;3;1;ADJ,NOM,VER
bouffi;bufi;bouffi;ADJ;1,16;0,66;1;6;6;4;2;ADJ,VER
bouffi;bufi;bouffir;VER;0,7;0,59;0;6;6;4;2;ADJ,VER
bouffé;bufe;bouffer;VER;42,72;6,28;0;6;0;4;2;VER
bougea;buZa;bouger;VER;211,9;0,04;0;6;0;0;2;VER
bouger;buZe;bouger;VER;211,9;44,32;1;6;6;4;2;VER
bouges;buZ;bouge;NOM;34,79;0,77;0;6;0;3;1;NOM,VER
bouges;buZ;bouger;VER;211,9;9,04;0;6;0;3;1;NOM,VER
bougez;buZe;bouger;VER;211,9;44,09;0;6;0;4;2;VER
bougie;buZi;bougie;NOM;18,32;7,4;1;6;6;4;2;NOM
bougne;buN;bougner;VER;0;0;0;6;0;0;1;VER
bougon;bug§;bougon;ADJ;0,17;0,13;1;6;6;4;2;ADJ
bougre;bugR;bougre;NOM;4,75;4,19;1;6;6;4;1;NOM,ONO
bougre;bugR;bougre;ONO;0,01;0,01;1;6;6;4;1;NOM,ONO
bougée;buZe;bouger;VER;211,9;0,2;0;6;0;4;2;VER
boukha;buka;boukha;NOM;0,14;0,14;1;6;4;4;2;NOM
bouler;bule;bouler;VER;1;0,45;1;6;6;4;2;VER
boules;bul;boule;NOM;30,68;11,4;0;6;0;3;1;NOM,VER
boules;bul;bouler;VER;1;0,16;0;6;0;3;1;NOM,VER
boulet;bulE;boulet;NOM;2,95;1,99;1;6;6;4;2;NOM
boulle;bul;boulle;NOM;0,01;0,01;1;6;5;3;1;NOM
boulon;bul§;boulon;NOM;2,72;1,06;1;6;6;4;2;NOM
boulot;bulo;boulot;ADJ;8,21;7,96;1;6;6;4;2;ADJ,NOM
boulot;bulo;boulot;NOM;202,97;198,68;1;6;6;4;2;ADJ,NOM
boulus;buly;boulu;ADJ;0;0;0;6;0;4;2;ADJ
boulés;bule;bouler;VER;1;0;0;6;0;4;2;VER
bourbe;buRb;bourbe;NOM;0,04;0,04;1;6;6;4;1;NOM
bourde;buRd;bourde;NOM;1,54;1,1;1;6;6;4;1;NOM
bourge;buRZ;bourge;ADJ;0,13;0,13;1;6;6;4;1;ADJ,NOM
bourge;buRZ;bourge;NOM;1,22;0,9;1;6;6;4;1;ADJ,NOM
bourgs;buR;bourg;NOM;1,6;0,12;0;6;0;3;1;NOM
bourra;buRa;bourrer;VER;22,11;0;0;6;0;0;2;VER
bourre;buR;bourre;NOM;4,37;4,24;1;6;6;3;1;NOM,VER
bourre;buR;bourrer;VER;22,11;2,04;0;6;6;3;1;NOM,VER
bourru;buRy;bourru;ADJ;0,34;0,28;1;6;6;4;2;ADJ
bourré;buRe;bourrer;VER;22,11;11,14;0;6;6;4;2;VER,ADJ
bourré;buRe;bourré;ADJ;5,89;4,34;1;6;6;4;2;VER,ADJ
bourse;buRs;bourse;NOM;19,66;17,48;1;6;6;4;1;NOM
bouses;buz;bouse;NOM;1,93;0,22;0;6;0;3;1;NOM
bousin;buz5;bousin;NOM;0;0;1;6;6;4;2;NOM
bouter;bute;bouter;VER;0,47;0,16;1;6;6;4;2;VER
bouton;but§;bouton;NOM;32,44;21,29;1;6;6;4;2;NOM
boutre;butR;boutre;NOM;0;0;1;6;5;4;1;NOM
boutée;bute;bouter;VER;0,47;0;0;6;0;4;2;VER
boutés;bute;bouter;VER;0,47;0,14;0;6;0;4;2;VER
bouvet;buvE;bouvet;NOM;0;0;1;6;5;4;2;NOM
bouées;bwe;bouée;NOM;2,04;0,73;0;6;0;3;1;NOM
bovidé;bovide;bovidé;NOM;0,01;0,01;1;6;5;4;3;NOM
bovine;bovin;bovin;ADJ;0,28;0,1;0;6;0;0;2;ADJ
bovins;bov5;bovin;ADJ;0,28;0,06;0;6;0;4;2;ADJ,NOM
bovins;bov5;bovin;NOM;0,23;0,17;0;6;0;4;2;ADJ,NOM
boxais;bOksE;boxer;VER;5,78;0,29;0;6;0;0;2;VER
boxait;bOksE;boxer;VER;5,78;0,08;0;6;0;0;2;VER
boxant;bOks@;boxer;VER;5,78;0,05;0;6;0;0;2;VER
boxent;bOks;boxer;VER;5,78;0,01;0;6;0;4;1;VER
boxers;bOks9R;boxer;NOM;0,75;0,13;0;6;0;6;2;NOM
boxeur;bOks9R;boxeur;NOM;8,71;6,32;1;6;5;6;2;NOM
boxons;bOks§;boxer;VER;5,78;0,01;0;6;0;5;2;VER,NOM
boxons;bOks§;boxon;NOM;0,62;0,02;0;6;0;5;2;VER,NOM
boyard;bwajaR;boyard;NOM;3,96;1,72;1;6;5;5;2;NOM
boyaux;bwajo;boyau;NOM;2,86;2,67;0;6;0;5;2;NOM
boîtes;bwat;boîte;NOM;88,81;14,23;0;6;0;4;1;NOM
brader;bRade;brader;VER;0,98;0,48;1;6;6;5;2;VER
bradée;bRade;brader;VER;0,98;0,03;0;6;0;5;2;VER
braies;bRE;braie;NOM;0,03;0,03;0;6;0;3;1;NOM
braire;bRER;braire;VER;0,37;0,34;1;6;5;4;1;VER
braise;bREz;braise;NOM;2,04;1,12;1;6;6;4;1;NOM,VER
braise;bREz;braiser;VER;0,08;0;0;6;6;4;1;NOM,VER
braisé;bReze;braiser;VER;0,08;0,03;0;6;6;5;2;VER,ADJ
braisé;bReze;braisé;ADJ;0,42;0,28;1;6;6;5;2;VER,ADJ
bramer;bRame;bramer;VER;0,12;0,01;1;6;6;5;2;VER
brames;bRam;brame;NOM;0,01;0;0;6;0;4;1;NOM,VER
brames;bRam;bramer;VER;0,12;0,1;0;6;0;4;1;NOM,VER
brande;bR@d;brand;NOM;0,02;0;0;6;0;0;1;NOM
brandi;bR@di;brandir;VER;5,4;1,08;0;6;0;5;2;VER
brandy;bR@di;brandy;NOM;3,1;3,1;1;6;6;5;2;NOM
branla;bR@la;branler;VER;12,72;0;0;6;0;0;2;VER
branle;bR@l;branle;NOM;0,68;0,67;1;6;6;4;1;NOM,VER
branle;bR@l;branler;VER;12,72;5,07;0;6;6;4;1;NOM,VER
branlé;bR@le;branler;VER;12,72;0,41;0;6;0;5;2;VER
braqua;bRaka;braquer;VER;15,68;0,01;0;6;0;0;2;VER
braque;bRak;braque;ADJ;0,06;0,06;1;6;6;4;1;ADJ,NOM,VER
braque;bRak;braque;NOM;0,09;0,06;1;6;6;4;1;ADJ,NOM,VER
braque;bRak;braquer;VER;15,68;1,94;0;6;6;4;1;ADJ,NOM,VER
braqué;bRake;braquer;VER;15,68;4,79;0;6;0;5;2;VER
braser;bRaze;braser;VER;0;0;1;6;6;5;2;VER
brasse;bRas;brasse;NOM;0,67;0,37;1;6;6;4;1;NOM,VER
brasse;bRas;brasser;VER;1,03;0,27;0;6;6;4;1;NOM,VER
brassé;bRase;brasser;VER;1,03;0,2;0;6;0;5;2;VER
braver;bRave;braver;VER;3,2;1,48;1;6;6;5;2;VER
braves;bRav;brave;ADJ;30,93;6,39;0;6;0;4;1;ADJ,NOM,VER
braves;bRav;brave;NOM;6,49;2,02;0;6;0;4;1;ADJ,NOM,VER
braves;bRav;braver;VER;3,2;0,11;0;6;0;4;1;ADJ,NOM,VER
bravez;bRave;braver;VER;3,2;0,03;0;6;0;5;2;VER
bravos;bRavo;bravo;NOM;8,93;0,73;0;6;0;5;2;NOM
bravée;bRave;braver;VER;3,2;0;0;6;0;5;2;VER
brayes;bREj;brayer;VER;0,01;0;0;6;0;4;1;VER
breaks;bREk;break;NOM;7,18;0,27;0;6;0;4;1;NOM
brebis;bR°bi;brebis;NOM;7,02;7,02;1;6;4;4;2;NOM
bredin;bR°d5;bredin;NOM;0;0;1;6;5;5;2;NOM
bregma;bREgma;bregma;NOM;0,01;0,01;1;6;4;4;2;NOM
brelan;bR2l@;brelan;NOM;1,29;1,28;1;6;5;5;2;NOM
breton;bR°t§;breton;ADJ;0,71;0,17;1;6;6;5;2;ADJ,NOM
breton;bR°t§;breton;NOM;0,35;0,14;1;6;6;5;2;ADJ,NOM
brette;bREt;brette;NOM;0,01;0,01;1;6;6;4;1;NOM
breuil;bR9j;breuil;NOM;0;0;1;6;5;4;1;NOM
brevet;bR2vE;brevet;NOM;3,1;1,83;1;6;6;5;2;NOM
briard;bRijaR;briard;ADJ;0,03;0,03;1;6;4;6;2;ADJ,NOM
briard;bRijaR;briard;NOM;0,01;0,01;1;6;4;6;2;ADJ,NOM
bribes;bRib;bribe;NOM;0,88;0,85;0;6;0;4;1;NOM
bricks;bRik;brick;NOM;1,51;0,21;0;6;0;4;1;NOM
brider;bRide;brider;VER;0,92;0,28;1;6;6;5;2;VER
brides;bRid;bride;NOM;1,79;0,16;0;6;0;4;1;NOM,VER
brides;bRid;brider;VER;0,92;0,01;0;6;0;4;1;NOM,VER
bridez;bRide;brider;VER;0,92;0,01;0;6;0;5;2;VER
bridge;bRidZ;bridge;NOM;4,33;4,31;1;6;6;5;1;NOM
bridon;bRid§;bridon;NOM;0;0;1;6;5;5;2;NOM
bridée;bRide;brider;VER;0,92;0,01;0;6;0;5;2;VER,ADJ
bridée;bRide;bridé;ADJ;1,45;0,14;0;6;0;5;2;VER,ADJ
bridés;bRide;brider;VER;0,92;0,09;0;6;0;5;2;VER,ADJ
bridés;bRide;bridé;ADJ;1,45;0,57;0;6;0;5;2;VER,ADJ
briefe;bRif;briefer;VER;2,04;0,17;0;6;0;0;1;VER
briefé;bRife;briefer;VER;2,04;0,49;0;6;0;5;2;VER
brifez;bRife;brifer;VER;0;0;0;6;0;5;2;VER
briffe;bRif;briffer;VER;0,12;0,1;0;6;0;0;1;VER
brigue;bRig;briguer;VER;0,81;0,2;0;6;6;0;1;VER
brigué;bRige;briguer;VER;0,81;0,16;0;6;0;5;2;VER
brilla;bRija;briller;VER;28,91;0,02;0;6;0;0;2;VER
brille;bRij;briller;VER;28,91;13,73;0;6;0;0;1;VER
brillé;bRije;briller;VER;28,91;0,8;0;6;0;5;2;VER
brimer;bRime;brimer;VER;0,66;0,14;1;6;5;5;2;VER
brimée;bRime;brimer;VER;0,66;0,01;0;6;0;5;2;VER
brimés;bRime;brimer;VER;0,66;0;0;6;0;5;2;VER
brions;bRi§;brion;NOM;0,03;0,03;0;6;0;0;2;NOM
brique;bRik;brique;ADJ;0,37;0,37;1;6;6;4;1;ADJ,NOM,VER
brique;bRik;brique;NOM;13,56;4,02;1;6;6;4;1;ADJ,NOM,VER
brique;bRik;briquer;VER;0,69;0,06;0;6;6;4;1;ADJ,NOM,VER
briqué;bRike;briquer;VER;0,69;0,16;0;6;0;5;2;VER
brisai;bRizE;briser;VER;55,2;0;0;6;0;0;2;VER
briser;bRize;briser;VER;55,2;14,99;1;6;6;5;2;VER
brises;bRiz;brise;NOM;5,63;0,03;0;6;0;4;1;NOM,VER
brises;bRiz;briser;VER;55,2;0,99;0;6;0;4;1;NOM,VER
brisez;bRize;briser;VER;55,2;2,29;0;6;0;5;2;VER
brisis;bRizi;brisis;NOM;0,05;0,05;1;6;5;5;2;NOM
brisât;bRiza;briser;VER;55,2;0;0;6;0;0;2;VER
brisée;bRize;briser;VER;55,2;2,3;0;6;6;5;2;VER,ADJ,NOM
brisée;bRize;brisé;ADJ;10,09;2,42;0;6;6;5;2;VER,ADJ,NOM
brisée;bRize;brisée;NOM;0,2;0,09;1;6;6;5;2;VER,ADJ,NOM
brisés;bRize;briser;VER;55,2;1,24;0;6;0;5;2;VER,ADJ
brisés;bRize;brisé;ADJ;10,09;1,46;0;6;0;5;2;VER,ADJ
broche;bROS;broche;NOM;4,57;3,88;1;6;6;4;1;NOM,VER
broche;bROS;brocher;VER;0,05;0,03;0;6;6;4;1;NOM,VER
broché;bRoSe;brocher;VER;0,05;0,02;0;6;6;5;2;VER,ADJ,NOM
broché;bRoSe;broché;ADJ;0,01;0;1;6;6;5;2;VER,ADJ,NOM
broché;bRoSe;broché;NOM;0,01;0,01;1;6;6;5;2;VER,ADJ,NOM
broder;bRode;broder;VER;3,52;1,01;1;6;6;4;2;VER
brodes;bROd;broder;VER;3,52;0,15;0;6;0;0;1;VER
brodez;bRode;broder;VER;3,52;0,05;0;6;0;4;2;VER
brodée;bRode;broder;VER;3,52;0,06;0;6;0;4;2;VER,ADJ
brodée;bRode;brodé;ADJ;0,57;0,01;0;6;0;4;2;VER,ADJ
brodés;bRode;broder;VER;3,52;0,17;0;6;0;4;2;VER,ADJ
brodés;bRode;brodé;ADJ;0,57;0,14;0;6;0;4;2;VER,ADJ
broies;bRwa;broyer;VER;4,08;0,16;0;6;0;0;1;VER
broker;bRok9R;broker;NOM;0,02;0,02;1;6;4;5;2;NOM
bronze;bR§z;bronze;ADJ;0,54;0,54;1;6;6;4;1;ADJ,NOM,VER
bronze;bR§z;bronze;NOM;3,37;3,15;1;6;6;4;1;ADJ,NOM,VER
bronze;bR§z;bronzer;VER;5,1;0,84;0;6;6;4;1;ADJ,NOM,VER
bronzé;bR§ze;bronzer;VER;5,1;0,97;0;6;6;5;2;VER,ADJ
bronzé;bR§ze;bronzé;ADJ;2,72;1,65;1;6;6;5;2;VER,ADJ
brooks;bRuk;brook;NOM;0,12;0,1;0;6;0;4;1;NOM
broque;bROk;broque;NOM;0;0;1;6;6;4;1;NOM
brossa;bRosa;brosser;VER;7,65;0;0;6;0;0;2;VER
brosse;bROs;brosse;NOM;8,43;7,29;1;6;6;4;1;NOM,VER
brosse;bROs;brosser;VER;7,65;1,77;0;6;6;4;1;NOM,VER
brossé;bRose;brosser;VER;7,65;1,23;0;6;0;5;2;VER
brouet;bRuE;brouet;NOM;0,06;0,04;1;6;6;4;2;NOM
brouis;bRui;brouir;VER;0;0;0;6;0;0;2;VER
brouit;bRui;brouir;VER;0;0;0;6;0;0;2;VER
brouta;bRuta;brouter;VER;1,65;0;0;6;0;0;2;VER
broute;bRut;brouter;VER;1,65;0,36;0;6;0;0;1;VER
brouté;bRute;brouter;VER;1,65;0,24;0;6;0;5;2;VER
broyer;bRwaje;broyer;VER;4,08;1,61;1;6;6;6;2;VER
broyez;bRwaje;broyer;VER;4,08;0,23;0;6;0;6;2;VER
broyée;bRwaje;broyer;VER;4,08;0,08;0;6;0;6;2;VER,ADJ
broyée;bRwaje;broyé;ADJ;0,75;0,16;0;6;0;6;2;VER,ADJ
broyés;bRwaje;broyer;VER;4,08;0,27;0;6;0;6;2;VER,ADJ
broyés;bRwaje;broyé;ADJ;0,75;0,05;0;6;0;6;2;VER,ADJ
bruant;bRy@;bruant;NOM;0;0;1;6;4;4;2;NOM
bruges;bRyZ;bruges;NOM;0;0;1;6;6;4;1;NOM
bruine;bR8in;bruine;NOM;0,06;0,06;1;6;6;5;1;NOM,VER
bruine;bR8in;bruiner;VER;0,14;0,14;0;6;6;5;1;NOM,VER
bruire;bR8iR;bruire;VER;0,48;0,23;1;6;5;5;1;VER
bruita;bR8ita;bruiter;VER;0,01;0,01;0;6;0;0;2;VER
bruits;bR8i;bruit;NOM;94,13;15,18;0;6;0;4;1;NOM
brumes;bRym;brume;NOM;5,07;0,91;0;6;0;4;1;NOM
brunch;bR9nS;brunch;NOM;1,63;1,53;1;6;5;4;1;NOM
brunes;bRyn;brun;ADJ;13,16;0,57;0;6;0;4;1;ADJ,NOM
brunes;bRyn;brune;NOM;5,2;0,76;0;6;0;4;1;ADJ,NOM
brunet;bRynE;brunet;ADJ;0,04;0;1;6;6;5;2;ADJ
brunie;bRyni;bruni;ADJ;0,01;0;0;6;0;5;2;ADJ,VER
brunie;bRyni;brunir;VER;0,19;0,01;0;6;0;5;2;ADJ,VER
brunir;bRyniR;brunir;VER;0,19;0,16;1;6;6;6;2;VER
brunis;bRyni;bruni;ADJ;0,01;0;0;6;0;5;2;ADJ,VER
brunis;bRyni;brunir;VER;0,19;0;0;6;0;5;2;ADJ,VER
brunit;bRyni;brunir;VER;0,19;0;0;6;0;5;2;VER
brutal;bRytal;brutal;ADJ;9,82;5,29;1;6;6;6;2;ADJ
brutes;bRyt;brut;ADJ;3,86;0,17;0;6;0;4;1;ADJ,NOM
brutes;bRyt;brute;NOM;14,03;5;0;6;0;4;1;ADJ,NOM
brèche;bRES;brèche;NOM;3,83;3,54;1;6;6;4;1;NOM
brèmes;bREm;brème;NOM;0,05;0;0;6;0;4;1;NOM
brèves;bREv;bref;ADJ;15,63;0,52;0;6;0;4;1;ADJ,NOM
brèves;bREv;brève;NOM;0,14;0,03;0;6;0;4;1;ADJ,NOM
brésil;bRezil;brésil;NOM;0,1;0,1;1;6;6;6;2;NOM
brêles;bREl;brêler;VER;0,02;0,02;0;6;0;0;1;VER
brûlai;bRylE;brûler;VER;110,28;0,01;0;6;0;0;2;VER
brûler;bRyle;brûler;VER;110,28;23,14;1;6;6;5;2;VER
brûles;bRyl;brûler;VER;110,28;1,57;0;6;0;0;1;VER
brûlez;bRyle;brûler;VER;110,28;4,89;0;6;0;5;2;VER
brûlis;bRyli;brûlis;NOM;0,11;0,11;1;6;5;5;2;NOM
brûlot;bRylo;brûlot;NOM;0,14;0,01;1;6;6;5;2;NOM
brûlât;bRyla;brûler;VER;110,28;0;0;6;0;0;2;VER
brûlée;bRyle;brûler;VER;110,28;3,57;0;6;0;5;2;VER,ADJ,NOM
brûlée;bRyle;brûlé;ADJ;8,34;3,29;0;6;0;5;2;VER,ADJ,NOM
brûlée;bRyle;brûlé;NOM;2,35;0,16;0;6;0;5;2;VER,ADJ,NOM
brûlés;bRyle;brûler;VER;110,28;2,33;0;6;0;5;2;VER,ADJ,NOM
brûlés;bRyle;brûlé;ADJ;8,34;1,39;0;6;0;5;2;VER,ADJ,NOM
brûlés;bRyle;brûlé;NOM;2,35;0,83;0;6;0;5;2;VER,ADJ,NOM
bubons;byb§;bubon;NOM;0,22;0,2;0;6;0;4;2;NOM
buccal;bykal;buccal;ADJ;0,54;0,16;1;6;5;4;2;ADJ
buccin;byks5;buccin;NOM;0;0;1;6;6;5;2;NOM
buddha;byda;buddha;NOM;0,4;0,4;1;6;4;4;2;NOM
budget;bydZE;budget;NOM;11,21;10,54;1;6;5;5;2;NOM
buffet;byfE;buffet;NOM;6,93;6,63;1;6;5;4;2;NOM
buffle;byfl;buffle;NOM;1,79;1,16;1;6;6;4;1;NOM
bugler;bygle;bugler;VER;0,07;0,07;1;6;6;5;2;VER
bugles;bygl;bugle;NOM;0,07;0,01;0;6;0;4;1;NOM
bugnes;byN;bugne;NOM;0,01;0;0;6;0;3;1;NOM
buires;b8iR;buire;NOM;0;0;0;6;0;0;1;NOM
bulbes;bylb;bulbe;NOM;0,47;0,16;0;6;0;4;1;NOM
bulbul;bylbyl;bulbul;NOM;0;0;1;6;5;5;2;NOM
buller;byle;buller;VER;0,35;0,12;1;6;6;4;2;VER
bulles;byl;bulle;NOM;8,11;5,12;0;6;0;3;1;NOM,VER
bulles;byl;buller;VER;0,35;0,02;0;6;0;3;1;NOM,VER
bullez;byle;buller;VER;0,35;0,01;0;6;0;4;2;VER
bulots;bylo;bulot;NOM;0,01;0;0;6;0;4;2;NOM
bumper;b9mp9R;bumper;NOM;0,14;0,14;1;6;3;3;2;NOM
bunker;bunkER;bunker;NOM;4,51;3,89;1;6;4;3;2;NOM
bunsen;b1zEn;bunsen;NOM;0;0;1;6;4;3;2;NOM
bureau;byRo;bureau;NOM;167,13;156,68;1;6;6;4;2;NOM
burent;byR;boire;VER;339,05;0,02;0;6;0;3;1;VER
burger;b9Rg9R;burger;NOM;2,31;1,33;1;6;5;5;2;NOM
burina;byRina;buriner;VER;0,11;0,1;0;6;0;0;3;VER
burins;byR5;burin;NOM;0,59;0,02;0;6;0;4;2;NOM
buriné;byRine;buriner;VER;0,11;0;0;6;6;4;3;VER,ADJ
buriné;byRine;buriné;ADJ;0,02;0,01;1;6;6;4;3;VER,ADJ
burnes;byRn;burne;NOM;1,42;1,33;0;6;0;4;1;NOM
burons;byR§;buron;NOM;0;0;0;6;0;0;2;NOM
busard;byzaR;busard;NOM;0,06;0,02;1;6;4;4;2;NOM
busqué;byske;busquer;VER;0;0;0;6;6;4;2;VER,ADJ
busqué;byske;busqué;ADJ;0;0;1;6;6;4;2;VER,ADJ
bustes;byst;buste;NOM;2,44;0,42;0;6;0;4;1;NOM
butais;bytE;buter;VER;31,86;0,02;0;6;0;0;2;VER
butait;bytE;buter;VER;31,86;0,2;0;6;0;0;2;VER
butane;bytan;butane;NOM;0,13;0,13;1;6;5;5;2;NOM
butant;byt@;buter;VER;31,86;0,06;0;6;0;0;2;VER
butent;byt;buter;VER;31,86;0,44;0;6;0;3;1;VER
butera;byt°Ra;buter;VER;31,86;0,16;0;6;0;0;3;VER
buteur;byt9R;buteur;NOM;0,39;0,39;1;6;5;4;2;NOM
butine;bytin;butiner;VER;0,49;0,17;0;6;0;0;2;VER
butins;byt5;butin;NOM;6,35;0,08;0;6;0;4;2;NOM
butiné;bytine;butiner;VER;0,49;0,01;0;6;0;6;3;VER
butoir;bytwaR;butoir;NOM;0,33;0,31;1;6;5;4;2;NOM
butons;byt§;buter;VER;31,86;0,14;0;6;0;0;2;VER
butors;bytOR;butor;NOM;0,28;0,01;0;6;0;4;2;NOM
butter;byte;butter;VER;1,17;0,69;1;6;6;4;2;VER
buttes;byt;butte;NOM;1,48;0,32;0;6;0;3;1;NOM,VER
buttes;byt;butter;VER;1,17;0,01;0;6;0;3;1;NOM,VER
buttés;byte;butter;VER;1,17;0;0;6;0;4;2;VER
butées;byte;buter;VER;31,86;0,01;0;6;0;4;2;VER,ADJ
butées;byte;buté;ADJ;1,28;0;0;6;0;4;2;VER,ADJ
buvais;byvE;boire;VER;339,05;4,1;0;6;0;0;2;VER
buvait;byvE;boire;VER;339,05;7,06;0;6;0;0;2;VER
buvant;byv@;boire;VER;339,05;2,58;0;6;5;4;2;VER,NOM
buvant;byv@;buvant;NOM;0,01;0,01;1;6;5;4;2;VER,NOM
buvard;byvaR;buvard;ADJ;0,02;0,02;1;6;6;5;2;ADJ,NOM
buvard;byvaR;buvard;NOM;0,12;0,1;1;6;6;5;2;ADJ,NOM
buveur;byv9R;buveur;NOM;2,22;1,67;1;6;5;4;2;NOM
buviez;byvje;boire;VER;339,05;0,72;0;6;0;0;2;VER
buvons;byv§;boire;VER;339,05;13,69;0;6;0;0;2;VER
bâbord;babOR;bâbord;NOM;1,97;1,97;1;6;3;4;2;NOM
bâcher;baSe;bâcher;VER;0,04;0,01;1;6;6;4;2;VER
bâches;baS;bâche;NOM;2,4;0,1;0;6;0;3;1;NOM
